Angle	Counts	CountErr	DirectCounts	SolidAngle	VCharge	CMangle
163.019498	124.949662	82.939926	45.000000	0.001725	47030.000000	164.007546
149.840282	168.011147	157.698369	52.000000	0.002282	47030.000000	151.532231
153.335488	136.097110	104.788320	42.000000	0.002186	47030.000000	154.850009
154.341251	223.557923	445.987531	36.000000	0.002015	47030.000000	155.801709
145.680333	285952.007206	4726114.865968	42.000000	0.001989	47030.000000	147.586852
139.303187	840.456689	959.183041	51.000000	0.002014	47030.000000	141.511093
146.379110	1101.962164	25565.138923	45.000000	0.001949	47030.000000	148.255542
147.278246	449312.224935	28176218.309628	46.000000	0.002102	47030.000000	149.102094
150.168897	209.718807	332.142005	37.000000	0.001898	47030.000000	151.847186
112.208384	1.186766	17.676575	31.000000	0.004895	47030.000000	115.346224
161.506288	124.991872	97.866303	43.000000	0.001682	47030.000000	162.579122
73.190640	1361.959713	3712.083936	77.000000	0.005657	47030.000000	76.464222
152.062482	379.686223	514.474206	54.000000	0.002220	47030.000000	153.639637
157.461429	201.994465	220.506631	43.000000	0.002045	47030.000000	158.754730
153.528215	110.091507	45.210056	63.000000	0.002197	47030.000000	155.030335
161.183550	257.945013	397.576646	44.000000	0.001673	47030.000000	162.271850
155.512938	622.822579	5984.156132	39.000000	0.002074	47030.000000	156.910413
154.971840	129.740814	154.861454	37.000000	0.001815	47030.000000	156.401086
154.835509	237.646296	368.716226	39.000000	0.002155	47030.000000	156.271056
160.122648	226.152879	347.522817	51.000000	0.001899	47030.000000	161.270288
107.401480	92564.670519	432.650258	47.000000	0.004616	47030.000000	110.679743
137.113368	13518.150005	33367.447720	37.000000	0.001940	47030.000000	139.468096
149.403725	55171.161336	638948.393402	43.000000	0.001954	47030.000000	151.127193
65.503861	220549.044260	1964459.341301	58.000000	0.004594	47030.000000	68.606621
158.589879	1160.800528	2645.219690	46.000000	0.001969	47030.000000	159.824338
65.926691	141.488321	81.282735	74.000000	0.004325	47030.000000	69.017359
137.937892	166.147986	113.653395	66.000000	0.002146	47030.000000	140.192202
69.094894	36090263.435398	952034431.095392	76.000000	0.005207	47030.000000	72.250791
140.187771	754.869064	2012.147544	35.000000	0.001953	47030.000000	142.354454
155.437817	375.033628	1920.790783	38.000000	0.001836	47030.000000	156.846057
136.362232	203.095638	315.028189	50.000000	0.001929	47030.000000	138.714073
135.969249	15888.014006	190060.785876	44.000000	0.001949	47030.000000	138.342156
154.125719	113.031128	64.969920	44.000000	0.001891	47030.000000	155.595486
112.244668	47662.448177	659826.370906	27.000000	0.004918	47030.000000	115.500404
138.662957	14792.363241	253236.948429	46.000000	0.001956	47030.000000	140.915624
136.979346	216.972486	637.448556	44.000000	0.001928	47030.000000	139.288920
156.776762	170.105775	111.588751	48.000000	0.001772	47030.000000	158.110031
160.444315	118.030109	74.167931	39.000000	0.001911	47030.000000	161.573485
139.585012	940.484117	2904.007440	38.000000	0.001971	47030.000000	141.854707
153.615568	3568.904210	24821.738862	43.000000	0.002202	47030.000000	155.114704
156.302742	53685.432787	415043.368311	41.000000	0.001753	47030.000000	157.661728
151.396717	195.569519	206.319129	49.000000	0.001967	47030.000000	153.017514
111.133693	1.991353	29.696293	14.000000	0.004249	47030.000000	114.374227
149.611823	186888.235037	1212948.435669	49.000000	0.002066	47030.000000	151.321619
154.212486	157.982574	105.607715	54.000000	0.001781	47030.000000	155.683734
136.949444	62847.341725	474536.269220	38.000000	0.002047	47030.000000	139.262126
143.310038	12558.535955	149589.044023	44.000000	0.002222	47030.000000	145.337413
152.256067	195.282052	190.055824	52.000000	0.002123	47030.000000	153.826359
148.737140	253.177766	465.129121	40.000000	0.002010	47030.000000	150.491854
160.301398	151689.338980	1214437.907789	34.000000	0.001776	47030.000000	161.437342
163.170942	162.479054	93.116532	57.000000	0.001730	47030.000000	164.148275
139.063440	282.192612	435.338395	37.000000	0.002127	47030.000000	141.292487
154.130920	120638.113300	1318548.919713	41.000000	0.002004	47030.000000	155.671295
152.653745	123.068892	100.210319	40.000000	0.001819	47030.000000	154.210051
157.795965	639.919892	6614.718088	51.000000	0.001936	47030.000000	159.072975
156.573701	88623.253398	750107.018715	45.000000	0.001764	47030.000000	157.915873
158.850477	91.481621	62.258656	34.000000	0.001979	47030.000000	160.066799
147.095159	870.801995	5415.274260	44.000000	0.002089	47030.000000	148.936240
150.715682	6997.780919	57678.268292	43.000000	0.002239	47030.000000	152.367410
163.360035	1425.130648	93217.653327	36.000000	0.001735	47030.000000	164.326417
138.335048	77218.222050	635382.658462	40.000000	0.001927	47030.000000	140.584830
150.546843	154.147094	126.233501	49.000000	0.002228	47030.000000	152.207947
139.066364	283.207467	1454.824459	34.000000	0.002060	47030.000000	141.284323
142.928451	195.280812	217.674001	44.000000	0.002268	47030.000000	144.970458
153.460320	114.076731	79.472672	45.000000	0.002193	47030.000000	154.966864
139.248508	1166.328528	3451.640089	42.000000	0.001941	47030.000000	141.467311
134.960997	157.962855	241.124622	39.000000	0.001850	47030.000000	137.357743
145.471776	14895.102116	126245.506678	33.000000	0.001974	47030.000000	147.390983
158.612374	240.614777	626.880434	31.000000	0.001592	47030.000000	159.845262
149.615004	318.979212	1069.275923	52.000000	0.002166	47030.000000	151.324713
106.876966	2685803.224112	247036546.822325	20.000000	0.004223	47030.000000	110.174480
135.123574	3784.059701	9628.097852	37.000000	0.001866	47030.000000	137.521623
138.893957	172921.161988	1298604.379946	41.000000	0.001977	47030.000000	141.133247
151.541459	496.509269	1491.887892	44.000000	0.001870	47030.000000	153.153748
158.665019	209.893300	322.237064	42.000000	0.001720	47030.000000	159.895236
146.661109	242.470714	1001.310450	41.000000	0.001968	47030.000000	148.522926
137.086647	150.785785	176.852017	44.000000	0.002060	47030.000000	139.374775
156.596979	128.858179	105.376860	48.000000	0.001645	47030.000000	157.942358
148.792083	5697.803471	13045.773401	44.000000	0.001916	47030.000000	150.545529
147.418289	315.919744	286.289623	53.000000	0.002019	47030.000000	149.248860
159.321949	55880.083024	419341.978765	38.000000	0.001615	47030.000000	160.520821
155.531196	170.939026	196.935491	41.000000	0.001722	47030.000000	156.930928
142.844259	167287.335708	1553380.550164	40.000000	0.002261	47030.000000	144.889560
152.841188	160.639664	120.677318	50.000000	0.001938	47030.000000	154.383574
135.945278	147.634989	94.273415	39.000000	0.001889	47030.000000	138.302629
150.427372	158.319498	157.985255	48.000000	0.001913	47030.000000	152.099534
153.048290	159.813309	223.757552	32.000000	0.002169	47030.000000	154.577985
135.778324	36884.155998	151679.337859	51.000000	0.001873	47030.000000	138.157894
147.576317	208.415752	195.041604	52.000000	0.002030	47030.000000	149.386579
111.665940	4.182172	10.701082	22.000000	0.004562	47030.000000	114.860594
156.271790	147.487876	61.163235	54.000000	0.001633	47030.000000	157.633005
137.818486	108.453585	91.644049	38.000000	0.002007	47030.000000	140.094137
112.009998	42454.636208	732962.403425	16.000000	0.004771	47030.000000	115.170582
135.815480	7681.110908	17906.607345	49.000000	0.001877	47030.000000	138.174361
149.545411	256.794285	653.996629	36.000000	0.001962	47030.000000	151.259167
161.706413	202.071538	265.889019	35.000000	0.001821	47030.000000	162.768094
139.970142	104.488251	58.264870	43.000000	0.002215	47030.000000	142.141224
162.500563	177.602595	141.038186	44.000000	0.001711	47030.000000	163.518509
154.411538	151.986421	115.599481	48.000000	0.001904	47030.000000	155.874699
159.377817	639.747754	1622.497978	42.000000	0.001872	47030.000000	160.565023
136.754369	174.368825	174.458303	46.000000	0.002027	47030.000000	139.060483
152.065878	116.657256	52.295028	54.000000	0.002112	47030.000000	153.646519
158.983297	77916.467937	581976.866273	56.000000	0.001731	47030.000000	160.200440
161.786647	61200.988114	510382.146114	47.000000	0.001824	47030.000000	162.842377
157.475661	425.355751	1103.575152	35.000000	0.001677	47030.000000	158.773958
140.929305	228.848530	479.593600	42.000000	0.002235	47030.000000	143.059233
147.576638	639.325376	1221.888005	50.000000	0.001936	47030.000000	149.384526
143.077262	124.599947	107.920493	44.000000	0.002282	47030.000000	145.107192
110.606709	5.343975	78.917534	11.000000	0.003952	47030.000000	113.812104
155.406368	28621.583323	137.108786	39.000000	0.001717	47030.000000	156.814182
140.242312	249.122747	622.928176	39.000000	0.002029	47030.000000	142.408647
111.951513	1.001882	15.117040	22.000000	0.004735	47030.000000	115.195853
